3.196760056603315,3.0492069294088764,1
2.1025851169077843,2.9877778833752746,1
3.248073565693483,2.590034370146292,1
2.610185437938795,2.9108667101628094,1
1.8626485718531165,2.73234943555295,1
3.214949074181812,2.9515143256065173,1
2.3920842238495084,2.7557305520667033,1
2.045920895266648,2.8700320906110357,1
2.3551970980465313,3.2051691796540807,1
1.9621069196796688,3.3023748990788198,1
4.453439076613692,4.566207168251338,0
2.8724625037052496,4.363158746402346,0
3.9099892941985663,4.355442802592944,0
5.249771779223542,4.681984280564574,0
3.932293559862401,4.578102447750012,0
4.714621256082249,4.465559370667807,0
2.7086293575966103,4.501853124070747,0
4.299196649950628,4.493996252532125,0
3.178150728949028,4.75390617220455,0
3.3178037448442006,4.687504808088858,0
2.2203287673712957,4.496284181443273,0
3.7961891883048096,4.4807004322888115,0
2.827717948734045,4.345034792801814,0
4.149539972652695,4.330424539318915,0
3.8329914395509586,4.367507639408534,0
3.1522151248733326,4.500788106041174,0
3.1775685244654,4.63790823214104,0
5.092766633681283,4.47889711847811,0
4.762976060287691,4.441444978713109,0
3.073891709779468,4.5455498297247905,0
3.0761915502219974,4.5388649409755475,0
3.092063964869167,4.410914374600308,0
3.5155747062233855,4.644787809326014,0
3.968092861503868,4.598773647099231,0
3.761740079309483,4.354274038088994,0
3.037577753516479,4.432721402302166,0
3.0339158581526218,4.430755570292008,0
4.086333211173157,4.496588771746452,0
3.513233110315389,4.428959415194648,0
3.6039109378988754,4.345026056944951,0
3.310702636917138,4.4669895201348195,0
3.034324524468559,4.427547187747935,0
4.009451193268055,4.496252982534628,0
3.2780848300317666,4.5847778101428,0
3.1150739568307992,4.496710742113576,0
3.1655888725500487,4.449166740089342,0
2.9114950824569696,4.34818750922608,0
2.6939232118185457,4.487702420285295,0
3.768940579144201,4.697691462936698,0
2.6996094668775386,4.575583188627746,0
3.7100407826081057,4.4302801237992995,0
5.214406322320655,4.519392032968649,0
3.3509111248805,4.40981147062793,0
3.058359036900953,4.435761585537531,0
2.2912273961008003,4.797718850973964,0
2.5101447227186755,4.529891455245045,0
3.4318322498502303,4.34865220087235,0
